user_id,age_group,subscription_type,preferred_device,user_persona
2461,18-21,Premium,Laptop,Casual Scroller
2462,22-25,Basic,Mobile,Casual Scroller
2463,18-21,Premium,Mobile,Casual Scroller
2464,26-30,Basic,Mobile,Weekend Binger
2465,22-25,Basic,TV,Casual Scroller
2466,18-21,Premium,Mobile,Casual Scroller
2467,18-21,Free,Mobile,Premium Loyalist
2468,18-21,Basic,Mobile,Casual Scroller
2469,22-25,Premium,Mobile,Casual Scroller
2470,26-30,Free,Mobile,Casual Scroller
2471,22-25,Basic,Mobile,Weekend Binger
2472,18-21,Free,Mobile,Weekend Binger
2473,22-25,Basic,Mobile,Weekend Binger
2474,18-21,Premium,Mobile,Weekend Binger
2475,22-25,Premium,Mobile,Casual Scroller
2476,22-25,Premium,Laptop,Weekend Binger
2477,26-30,Premium,TV,Premium Loyalist
2478,18-21,Free,Laptop,Weekend Binger
2479,26-30,Premium,Mobile,Premium Loyalist
2480,22-25,Free,Laptop,Premium Loyalist
2481,22-25,Premium,Mobile,Weekend Binger
2482,18-21,Basic,Mobile,Premium Loyalist
2483,22-25,Basic,Mobile,Casual Scroller
2484,22-25,Basic,Laptop,Casual Scroller
2485,18-21,Premium,Mobile,Casual Scroller
2486,18-21,Premium,Mobile,Premium Loyalist
2487,18-21,Basic,TV,Casual Scroller
2488,22-25,Premium,Mobile,Premium Loyalist
2489,22-25,Premium,Laptop,Casual Scroller
2490,18-21,Basic,Mobile,Casual Scroller
2491,26-30,Basic,Mobile,Premium Loyalist
2492,18-21,Basic,Mobile,Casual Scroller
2493,18-21,Basic,Laptop,Casual Scroller
2494,26-30,Free,Laptop,Weekend Binger
2495,18-21,Free,Laptop,Premium Loyalist
2496,18-21,Basic,Mobile,Premium Loyalist
2497,22-25,Free,Mobile,Casual Scroller
2498,18-21,Premium,Mobile,Casual Scroller
2499,26-30,Basic,Mobile,Casual Scroller
2500,18-21,Premium,Mobile,Premium Loyalist
2501,26-30,Basic,Laptop,Casual Scroller
2502,22-25,Premium,Mobile,Premium Loyalist
2503,18-21,Basic,Mobile,Casual Scroller
2504,26-30,Basic,Mobile,Weekend Binger
2505,22-25,Basic,Mobile,Weekend Binger
2506,18-21,Free,Mobile,Weekend Binger
2507,18-21,Basic,TV,Casual Scroller
2508,18-21,Basic,Mobile,Casual Scroller
2509,26-30,Free,Laptop,Weekend Binger
2510,18-21,Basic,Mobile,Casual Scroller
2511,18-21,Basic,Mobile,Weekend Binger
2512,18-21,Basic,Mobile,Premium Loyalist
2513,18-21,Premium,Laptop,Weekend Binger
2514,22-25,Basic,Mobile,Casual Scroller
2515,18-21,Free,Laptop,Weekend Binger
2516,22-25,Basic,TV,Casual Scroller
2517,18-21,Basic,Laptop,Premium Loyalist
2518,18-21,Premium,Laptop,Weekend Binger
2519,22-25,Basic,Mobile,Casual Scroller
2520,26-30,Free,Laptop,Premium Loyalist
2521,18-21,Basic,Laptop,Casual Scroller
2522,22-25,Premium,Laptop,Casual Scroller
2523,18-21,Basic,Mobile,Weekend Binger
2524,22-25,Basic,Mobile,Casual Scroller
2525,22-25,Premium,TV,Casual Scroller
2526,18-21,Premium,Laptop,Weekend Binger
2527,22-25,Premium,Mobile,Weekend Binger
2528,22-25,Basic,Mobile,Weekend Binger
2529,22-25,Basic,TV,Casual Scroller
2530,22-25,Basic,Mobile,Premium Loyalist
2531,26-30,Basic,Laptop,Weekend Binger
2532,26-30,Basic,Mobile,Casual Scroller
2533,18-21,Basic,TV,Weekend Binger
2534,18-21,Free,Laptop,Casual Scroller
2535,22-25,Basic,Mobile,Casual Scroller
2536,18-21,Basic,Laptop,Premium Loyalist
2537,26-30,Basic,Mobile,Casual Scroller
2538,18-21,Premium,Mobile,Casual Scroller
2539,26-30,Free,Mobile,Casual Scroller
2540,18-21,Basic,Mobile,Casual Scroller
2541,18-21,Premium,Mobile,Premium Loyalist
2542,22-25,Basic,TV,Casual Scroller
2543,18-21,Basic,Mobile,Weekend Binger
2544,18-21,Basic,Laptop,Weekend Binger
2545,22-25,Basic,Mobile,Weekend Binger
2546,18-21,Premium,Mobile,Premium Loyalist
2547,22-25,Basic,Mobile,Weekend Binger
2548,22-25,Basic,Laptop,Casual Scroller
2549,22-25,Basic,Mobile,Casual Scroller
2550,22-25,Basic,Mobile,Casual Scroller
2551,26-30,Basic,Laptop,Casual Scroller
2552,26-30,Free,Laptop,Premium Loyalist
2553,22-25,Basic,Mobile,Weekend Binger
2554,18-21,Basic,Mobile,Weekend Binger
2555,18-21,Basic,Mobile,Casual Scroller
2556,26-30,Free,Laptop,Weekend Binger
2557,18-21,Basic,Laptop,Casual Scroller
2558,18-21,Premium,Mobile,Casual Scroller
2559,22-25,Premium,TV,Casual Scroller
2560,22-25,Premium,Laptop,Casual Scroller
2561,22-25,Free,Laptop,Premium Loyalist
2562,18-21,Premium,Laptop,Weekend Binger
2563,22-25,Basic,Mobile,Weekend Binger
2564,22-25,Basic,Mobile,Casual Scroller
2565,26-30,Premium,Laptop,Weekend Binger
2566,18-21,Premium,Mobile,Premium Loyalist
2567,22-25,Free,Mobile,Casual Scroller
2568,18-21,Premium,Mobile,Premium Loyalist
2569,26-30,Basic,Laptop,Casual Scroller
2570,18-21,Basic,Laptop,Weekend Binger
2571,26-30,Basic,Mobile,Casual Scroller
2572,26-30,Basic,Mobile,Premium Loyalist
2573,18-21,Premium,Mobile,Weekend Binger
2574,22-25,Basic,Mobile,Casual Scroller
2575,26-30,Basic,Mobile,Casual Scroller
2576,18-21,Premium,Mobile,Casual Scroller
2577,18-21,Basic,Mobile,Weekend Binger
2578,22-25,Free,Mobile,Weekend Binger
2579,18-21,Free,Mobile,Weekend Binger
2580,26-30,Basic,Laptop,Weekend Binger
2581,18-21,Free,Laptop,Weekend Binger
2582,22-25,Free,Mobile,Casual Scroller
2583,22-25,Basic,Mobile,Premium Loyalist
2584,22-25,Premium,Mobile,Premium Loyalist
2585,18-21,Premium,TV,Casual Scroller
2586,26-30,Free,Laptop,Premium Loyalist
2587,22-25,Free,Laptop,Casual Scroller
2588,18-21,Basic,TV,Premium Loyalist
2589,18-21,Basic,Mobile,Premium Loyalist
2590,18-21,Premium,Mobile,Weekend Binger
2591,22-25,Basic,Mobile,Premium Loyalist
2592,18-21,Premium,TV,Casual Scroller
2593,18-21,Basic,Laptop,Casual Scroller
2594,22-25,Premium,TV,Casual Scroller
2595,22-25,Basic,Laptop,Casual Scroller
2596,22-25,Premium,Mobile,Casual Scroller
2597,22-25,Premium,Mobile,Weekend Binger
2598,18-21,Free,Mobile,Casual Scroller
2599,18-21,Basic,Mobile,Premium Loyalist
2600,18-21,Premium,Mobile,Casual Scroller
2601,18-21,Premium,Mobile,Casual Scroller
2602,26-30,Basic,Mobile,Casual Scroller
2603,18-21,Premium,Laptop,Weekend Binger
2604,22-25,Basic,Mobile,Weekend Binger
2605,18-21,Basic,Mobile,Weekend Binger
2606,18-21,Free,Laptop,Casual Scroller
2607,22-25,Free,Mobile,Casual Scroller
2608,18-21,Free,Mobile,Casual Scroller
2609,22-25,Premium,Mobile,Weekend Binger
2610,18-21,Premium,Laptop,Casual Scroller
2611,22-25,Basic,Mobile,Casual Scroller
2612,22-25,Basic,Mobile,Casual Scroller
2613,18-21,Basic,Laptop,Casual Scroller
2614,18-21,Free,Laptop,Weekend Binger
2615,22-25,Premium,Mobile,Weekend Binger
2616,18-21,Premium,Mobile,Casual Scroller
2617,18-21,Premium,Mobile,Casual Scroller
2618,26-30,Basic,Mobile,Weekend Binger
2619,22-25,Basic,Mobile,Premium Loyalist
2620,18-21,Free,Mobile,Weekend Binger
2621,22-25,Basic,Mobile,Casual Scroller
2622,18-21,Basic,Laptop,Weekend Binger
2623,18-21,Premium,Laptop,Weekend Binger
2624,18-21,Premium,Laptop,Weekend Binger
2625,22-25,Basic,TV,Casual Scroller
2626,18-21,Free,TV,Casual Scroller
2627,18-21,Basic,Laptop,Casual Scroller
2628,22-25,Basic,Mobile,Casual Scroller
2629,18-21,Basic,Mobile,Premium Loyalist
2630,18-21,Free,Mobile,Casual Scroller
2631,18-21,Basic,Mobile,Premium Loyalist
2632,22-25,Premium,Mobile,Weekend Binger
2633,22-25,Basic,Mobile,Weekend Binger
2634,18-21,Basic,Mobile,Premium Loyalist
2635,26-30,Basic,Mobile,Casual Scroller
2636,22-25,Basic,TV,Weekend Binger
2637,18-21,Premium,Mobile,Weekend Binger
2638,26-30,Premium,Mobile,Weekend Binger
2639,22-25,Premium,Mobile,Casual Scroller
2640,18-21,Basic,Mobile,Weekend Binger
2641,26-30,Basic,Mobile,Weekend Binger
2642,18-21,Basic,Mobile,Casual Scroller
2643,18-21,Free,Mobile,Casual Scroller
2644,22-25,Premium,Laptop,Weekend Binger
2645,18-21,Basic,Laptop,Weekend Binger
2646,22-25,Basic,Laptop,Weekend Binger
2647,18-21,Basic,Mobile,Weekend Binger
2648,18-21,Basic,Mobile,Casual Scroller
2649,22-25,Free,Mobile,Premium Loyalist
2650,22-25,Premium,Mobile,Casual Scroller
2651,22-25,Premium,Mobile,Casual Scroller
2652,18-21,Basic,Mobile,Weekend Binger
2653,18-21,Premium,Mobile,Casual Scroller
2654,18-21,Basic,Laptop,Casual Scroller
2655,18-21,Basic,Mobile,Casual Scroller
2656,18-21,Basic,Mobile,Premium Loyalist
2657,22-25,Free,Mobile,Casual Scroller
2658,22-25,Basic,Mobile,Premium Loyalist
2659,22-25,Premium,Laptop,Casual Scroller
2660,22-25,Free,Mobile,Casual Scroller
2661,18-21,Basic,TV,Weekend Binger
2662,18-21,Basic,Laptop,Casual Scroller
2663,18-21,Basic,Laptop,Premium Loyalist
2664,26-30,Premium,Laptop,Casual Scroller
2665,22-25,Basic,TV,Casual Scroller
2666,18-21,Basic,Mobile,Weekend Binger
2667,22-25,Basic,Mobile,Weekend Binger
2668,22-25,Basic,Mobile,Weekend Binger
2669,18-21,Basic,Laptop,Weekend Binger
2670,22-25,Premium,Mobile,Casual Scroller
2671,18-21,Basic,Mobile,Casual Scroller
2672,18-21,Premium,Mobile,Casual Scroller
2673,18-21,Basic,Mobile,Casual Scroller
2674,22-25,Free,Mobile,Casual Scroller
2675,22-25,Free,Laptop,Weekend Binger
2676,18-21,Premium,Laptop,Weekend Binger
2677,22-25,Free,Mobile,Casual Scroller
2678,18-21,Basic,Mobile,Casual Scroller
2679,18-21,Premium,Mobile,Premium Loyalist
2680,22-25,Basic,TV,Casual Scroller
2681,18-21,Premium,Mobile,Casual Scroller
2682,18-21,Basic,TV,Weekend Binger
2683,22-25,Premium,Mobile,Weekend Binger
2684,18-21,Basic,Mobile,Weekend Binger
2685,22-25,Basic,TV,Casual Scroller
2686,18-21,Basic,Mobile,Casual Scroller
2687,18-21,Premium,Mobile,Weekend Binger
2688,18-21,Basic,Mobile,Casual Scroller
2689,18-21,Basic,TV,Weekend Binger
2690,26-30,Premium,Mobile,Weekend Binger
2691,18-21,Basic,Laptop,Weekend Binger
2692,22-25,Premium,Mobile,Casual Scroller
2693,22-25,Basic,Laptop,Casual Scroller
2694,18-21,Basic,Laptop,Premium Loyalist
2695,22-25,Basic,Mobile,Weekend Binger
2696,22-25,Basic,Mobile,Weekend Binger
2697,26-30,Free,Mobile,Casual Scroller
2698,22-25,Basic,Mobile,Casual Scroller
2699,22-25,Basic,Laptop,Premium Loyalist
2700,22-25,Free,Mobile,Premium Loyalist
2701,26-30,Basic,Mobile,Casual Scroller
2702,26-30,Premium,Mobile,Weekend Binger
2703,22-25,Premium,Mobile,Casual Scroller
2704,26-30,Basic,Mobile,Casual Scroller
2705,22-25,Premium,Mobile,Casual Scroller
2706,18-21,Basic,Mobile,Casual Scroller
2707,22-25,Basic,Laptop,Casual Scroller
2708,18-21,Basic,Mobile,Weekend Binger
2709,18-21,Free,Mobile,Casual Scroller
2710,18-21,Basic,Mobile,Weekend Binger
2711,22-25,Free,Mobile,Casual Scroller
2712,18-21,Basic,TV,Casual Scroller
2713,18-21,Basic,TV,Weekend Binger
2714,22-25,Basic,TV,Weekend Binger
2715,18-21,Premium,Mobile,Casual Scroller
2716,18-21,Premium,Mobile,Casual Scroller
2717,18-21,Basic,Mobile,Weekend Binger
2718,18-21,Premium,Mobile,Casual Scroller
2719,22-25,Free,Laptop,Weekend Binger
2720,22-25,Premium,Mobile,Casual Scroller
2721,22-25,Basic,Mobile,Weekend Binger
2722,18-21,Basic,Mobile,Weekend Binger
2723,22-25,Premium,Mobile,Casual Scroller
2724,18-21,Basic,Laptop,Casual Scroller
2725,18-21,Basic,Laptop,Weekend Binger
2726,22-25,Premium,Laptop,Casual Scroller
2727,18-21,Basic,Mobile,Premium Loyalist
2728,18-21,Basic,TV,Premium Loyalist
2729,18-21,Basic,Mobile,Premium Loyalist
2730,22-25,Free,Laptop,Weekend Binger
2731,26-30,Premium,TV,Weekend Binger
2732,18-21,Premium,Mobile,Weekend Binger
2733,26-30,Premium,Mobile,Casual Scroller
2734,26-30,Basic,Laptop,Casual Scroller
2735,26-30,Premium,Laptop,Weekend Binger
2736,22-25,Basic,Mobile,Weekend Binger
2737,22-25,Basic,Mobile,Casual Scroller
2738,18-21,Basic,Mobile,Premium Loyalist
2739,22-25,Basic,Mobile,Weekend Binger
2740,18-21,Basic,Laptop,Casual Scroller
2741,18-21,Premium,Mobile,Weekend Binger
2742,22-25,Premium,Mobile,Premium Loyalist
2743,26-30,Basic,Laptop,Weekend Binger
2744,22-25,Premium,Mobile,Casual Scroller
2745,18-21,Basic,Mobile,Weekend Binger
2746,18-21,Basic,Mobile,Weekend Binger
2747,26-30,Basic,Mobile,Casual Scroller
2748,18-21,Free,Mobile,Weekend Binger
2749,22-25,Basic,Mobile,Casual Scroller
2750,22-25,Basic,Mobile,Premium Loyalist
2751,22-25,Basic,Mobile,Weekend Binger
2752,22-25,Basic,TV,Weekend Binger
2753,22-25,Basic,Laptop,Casual Scroller
2754,18-21,Basic,Mobile,Weekend Binger
2755,26-30,Free,Mobile,Weekend Binger
2756,18-21,Basic,Mobile,Casual Scroller
2757,18-21,Basic,Laptop,Weekend Binger
2758,18-21,Basic,Mobile,Casual Scroller
2759,26-30,Basic,Laptop,Casual Scroller
2760,26-30,Basic,Mobile,Weekend Binger
2761,26-30,Basic,Mobile,Casual Scroller
2762,18-21,Premium,Laptop,Premium Loyalist
2763,22-25,Free,Mobile,Weekend Binger
2764,18-21,Premium,Mobile,Casual Scroller
2765,22-25,Free,Mobile,Weekend Binger
2766,22-25,Premium,Mobile,Weekend Binger
2767,22-25,Basic,Laptop,Weekend Binger
2768,22-25,Basic,Mobile,Casual Scroller
2769,22-25,Basic,Mobile,Premium Loyalist
2770,18-21,Basic,Laptop,Casual Scroller
2771,18-21,Basic,TV,Weekend Binger
2772,26-30,Premium,TV,Casual Scroller
2773,22-25,Basic,Mobile,Casual Scroller
2774,26-30,Basic,TV,Weekend Binger
2775,18-21,Basic,Mobile,Casual Scroller
2776,18-21,Basic,Mobile,Premium Loyalist
2777,18-21,Basic,Mobile,Casual Scroller
2778,18-21,Premium,TV,Casual Scroller
2779,22-25,Free,Laptop,Weekend Binger
2780,18-21,Premium,Mobile,Casual Scroller
2781,26-30,Premium,Mobile,Weekend Binger
2782,18-21,Free,TV,Casual Scroller
2783,26-30,Free,Mobile,Weekend Binger
2784,18-21,Premium,Laptop,Casual Scroller
2785,18-21,Premium,Mobile,Casual Scroller
2786,18-21,Free,Mobile,Casual Scroller
2787,18-21,Basic,Mobile,Weekend Binger
2788,18-21,Basic,Mobile,Weekend Binger
2789,22-25,Free,Mobile,Casual Scroller
2790,26-30,Free,Mobile,Weekend Binger
2791,18-21,Free,Mobile,Premium Loyalist
2792,18-21,Basic,Mobile,Premium Loyalist
2793,18-21,Premium,Mobile,Weekend Binger
2794,18-21,Basic,Laptop,Casual Scroller
2795,22-25,Basic,Mobile,Casual Scroller
2796,26-30,Basic,Mobile,Casual Scroller
2797,18-21,Premium,Mobile,Weekend Binger
2798,22-25,Basic,Mobile,Weekend Binger
2799,18-21,Free,TV,Weekend Binger
2800,18-21,Free,Laptop,Casual Scroller
2801,18-21,Premium,Mobile,Weekend Binger
2802,18-21,Premium,TV,Casual Scroller
2803,18-21,Basic,TV,Premium Loyalist
2804,18-21,Premium,Mobile,Weekend Binger
2805,18-21,Premium,Mobile,Casual Scroller
2806,26-30,Free,TV,Premium Loyalist
2807,26-30,Basic,Mobile,Weekend Binger
2808,26-30,Premium,Mobile,Weekend Binger
2809,18-21,Basic,Mobile,Premium Loyalist
2810,26-30,Basic,Mobile,Weekend Binger
2811,22-25,Free,TV,Casual Scroller
2812,26-30,Basic,TV,Casual Scroller
2813,18-21,Basic,TV,Weekend Binger
2814,18-21,Premium,Mobile,Premium Loyalist
2815,18-21,Premium,Laptop,Weekend Binger
2816,18-21,Free,Mobile,Casual Scroller
2817,22-25,Basic,Laptop,Weekend Binger
2818,18-21,Free,TV,Casual Scroller
2819,22-25,Basic,Laptop,Casual Scroller
2820,22-25,Free,Mobile,Weekend Binger
2821,18-21,Free,Mobile,Casual Scroller
2822,22-25,Free,Mobile,Casual Scroller
2823,18-21,Basic,TV,Weekend Binger
2824,22-25,Premium,TV,Casual Scroller
2825,18-21,Basic,Laptop,Weekend Binger
2826,22-25,Premium,Mobile,Weekend Binger
2827,22-25,Premium,Mobile,Premium Loyalist
2828,22-25,Premium,TV,Casual Scroller
2829,18-21,Basic,Mobile,Casual Scroller
2830,22-25,Basic,Mobile,Premium Loyalist
2831,18-21,Free,TV,Casual Scroller
2832,18-21,Free,Laptop,Weekend Binger
2833,18-21,Premium,Laptop,Casual Scroller
2834,26-30,Basic,Laptop,Casual Scroller
2835,22-25,Premium,Mobile,Casual Scroller
2836,22-25,Premium,Mobile,Casual Scroller
2837,22-25,Basic,Mobile,Weekend Binger
2838,22-25,Free,Mobile,Premium Loyalist
2839,18-21,Basic,TV,Weekend Binger
2840,22-25,Basic,TV,Casual Scroller
2841,18-21,Premium,TV,Casual Scroller
2842,26-30,Basic,Mobile,Casual Scroller
2843,22-25,Basic,Mobile,Weekend Binger
2844,22-25,Basic,Mobile,Casual Scroller
2845,18-21,Free,Mobile,Weekend Binger
2846,22-25,Basic,Mobile,Weekend Binger
2847,22-25,Free,Mobile,Weekend Binger
2848,22-25,Premium,Mobile,Casual Scroller
2849,22-25,Free,Mobile,Casual Scroller
2850,18-21,Basic,Mobile,Weekend Binger
2851,22-25,Free,Laptop,Casual Scroller
2852,26-30,Premium,Mobile,Casual Scroller
2853,18-21,Basic,Mobile,Casual Scroller
2854,18-21,Basic,Mobile,Casual Scroller
2855,22-25,Premium,Laptop,Casual Scroller
2856,18-21,Basic,Mobile,Weekend Binger
2857,22-25,Free,TV,Casual Scroller
2858,22-25,Basic,Mobile,Weekend Binger
2859,18-21,Premium,Mobile,Casual Scroller
2860,26-30,Basic,Mobile,Weekend Binger
2861,22-25,Premium,Mobile,Casual Scroller
2862,22-25,Premium,Laptop,Casual Scroller
2863,22-25,Basic,Laptop,Casual Scroller
2864,18-21,Basic,Mobile,Weekend Binger
2865,18-21,Basic,Mobile,Casual Scroller
2866,22-25,Premium,Laptop,Weekend Binger
2867,26-30,Basic,Mobile,Casual Scroller
2868,22-25,Premium,Mobile,Weekend Binger
2869,22-25,Basic,Mobile,Premium Loyalist
2870,22-25,Premium,Mobile,Casual Scroller
2871,22-25,Basic,Mobile,Casual Scroller
2872,22-25,Free,TV,Weekend Binger
2873,18-21,Basic,Mobile,Casual Scroller
2874,18-21,Premium,Mobile,Weekend Binger
2875,18-21,Basic,Mobile,Casual Scroller
2876,18-21,Premium,TV,Weekend Binger
2877,18-21,Free,Laptop,Weekend Binger
2878,18-21,Basic,Mobile,Premium Loyalist
2879,18-21,Basic,Mobile,Casual Scroller
2880,22-25,Basic,Mobile,Weekend Binger
2881,18-21,Free,Mobile,Weekend Binger
2882,18-21,Basic,Laptop,Casual Scroller
2883,22-25,Premium,Mobile,Premium Loyalist
2884,22-25,Basic,Mobile,Weekend Binger
2885,22-25,Premium,Laptop,Casual Scroller
2886,18-21,Basic,Mobile,Weekend Binger
2887,22-25,Basic,Mobile,Casual Scroller
2888,26-30,Premium,Laptop,Weekend Binger
2889,22-25,Basic,Mobile,Weekend Binger
2890,18-21,Basic,Laptop,Casual Scroller
2891,26-30,Free,Mobile,Weekend Binger
2892,18-21,Premium,TV,Casual Scroller
2893,22-25,Basic,Laptop,Premium Loyalist
2894,22-25,Premium,Mobile,Weekend Binger
2895,26-30,Basic,Mobile,Weekend Binger
2896,22-25,Basic,Mobile,Casual Scroller
2897,18-21,Basic,Mobile,Casual Scroller
2898,18-21,Basic,TV,Casual Scroller
2899,18-21,Basic,Laptop,Casual Scroller
2900,18-21,Basic,Laptop,Premium Loyalist
2901,18-21,Free,Mobile,Weekend Binger
2902,18-21,Basic,Mobile,Weekend Binger
2903,18-21,Basic,Mobile,Weekend Binger
2904,26-30,Premium,Laptop,Casual Scroller
2905,18-21,Basic,Laptop,Casual Scroller
2906,18-21,Basic,Mobile,Casual Scroller
2907,18-21,Basic,Laptop,Weekend Binger
2908,18-21,Free,Mobile,Weekend Binger
2909,18-21,Premium,TV,Weekend Binger
2910,22-25,Basic,Laptop,Casual Scroller
2911,26-30,Premium,Mobile,Weekend Binger
2912,18-21,Premium,Mobile,Casual Scroller
2913,18-21,Free,Mobile,Weekend Binger
2914,18-21,Premium,Mobile,Casual Scroller
2915,18-21,Basic,Laptop,Weekend Binger
2916,18-21,Basic,Mobile,Premium Loyalist
2917,18-21,Premium,Laptop,Weekend Binger
2918,22-25,Premium,TV,Casual Scroller
2919,22-25,Premium,Mobile,Casual Scroller
2920,22-25,Premium,Laptop,Premium Loyalist
2921,22-25,Free,Laptop,Casual Scroller
2922,26-30,Basic,Mobile,Casual Scroller
2923,18-21,Basic,Laptop,Weekend Binger
2924,18-21,Basic,Mobile,Casual Scroller
2925,22-25,Basic,TV,Weekend Binger
2926,18-21,Free,Mobile,Casual Scroller
2927,26-30,Free,Mobile,Premium Loyalist
2928,18-21,Premium,Mobile,Weekend Binger
2929,18-21,Free,Laptop,Casual Scroller
2930,22-25,Free,Mobile,Weekend Binger
2931,18-21,Basic,Mobile,Weekend Binger
2932,22-25,Free,Mobile,Weekend Binger
2933,22-25,Free,Mobile,Premium Loyalist
2934,22-25,Premium,Laptop,Premium Loyalist
2935,18-21,Free,Mobile,Casual Scroller
2936,22-25,Premium,Mobile,Premium Loyalist
2937,22-25,Premium,TV,Weekend Binger
2938,18-21,Premium,Mobile,Weekend Binger
2939,18-21,Premium,Mobile,Weekend Binger
2940,22-25,Basic,Mobile,Weekend Binger
2941,22-25,Premium,TV,Weekend Binger
2942,22-25,Basic,Mobile,Weekend Binger
2943,18-21,Basic,Mobile,Weekend Binger
2944,18-21,Premium,TV,Premium Loyalist
2945,18-21,Basic,Mobile,Weekend Binger
2946,26-30,Basic,Mobile,Premium Loyalist
2947,26-30,Basic,Mobile,Premium Loyalist
2948,18-21,Basic,Mobile,Premium Loyalist
2949,18-21,Basic,TV,Weekend Binger
2950,18-21,Premium,Mobile,Casual Scroller
2951,22-25,Premium,Laptop,Weekend Binger
2952,18-21,Basic,Mobile,Weekend Binger
2953,22-25,Premium,Mobile,Casual Scroller
2954,18-21,Basic,TV,Weekend Binger
2955,18-21,Premium,Laptop,Casual Scroller
2956,26-30,Premium,TV,Weekend Binger
2957,22-25,Basic,Mobile,Casual Scroller
2958,22-25,Premium,Mobile,Weekend Binger
2959,18-21,Free,Mobile,Weekend Binger
2960,18-21,Free,Laptop,Premium Loyalist
2961,22-25,Basic,Mobile,Weekend Binger
2962,18-21,Basic,Mobile,Weekend Binger
2963,18-21,Free,Mobile,Casual Scroller
2964,26-30,Free,Mobile,Weekend Binger
2965,22-25,Basic,TV,Casual Scroller
2966,26-30,Free,Mobile,Casual Scroller
2967,18-21,Premium,TV,Weekend Binger
2968,18-21,Free,Mobile,Casual Scroller
2969,18-21,Premium,Laptop,Casual Scroller
2970,22-25,Basic,Mobile,Weekend Binger
2971,18-21,Free,Mobile,Weekend Binger
2972,18-21,Basic,Laptop,Casual Scroller
2973,18-21,Basic,Mobile,Casual Scroller
2974,22-25,Basic,Mobile,Casual Scroller
2975,26-30,Premium,Laptop,Weekend Binger
2976,18-21,Basic,Laptop,Casual Scroller
2977,18-21,Basic,Mobile,Weekend Binger
2978,18-21,Free,Mobile,Weekend Binger
2979,18-21,Premium,Mobile,Weekend Binger
2980,26-30,Free,TV,Casual Scroller
2981,18-21,Free,Mobile,Weekend Binger
2982,22-25,Basic,Mobile,Weekend Binger
2983,18-21,Basic,Mobile,Weekend Binger
2984,18-21,Basic,Mobile,Weekend Binger
2985,22-25,Free,Mobile,Weekend Binger
2986,22-25,Premium,Mobile,Casual Scroller
2987,22-25,Basic,TV,Premium Loyalist
2988,22-25,Free,Laptop,Premium Loyalist
2989,22-25,Basic,Mobile,Casual Scroller
2990,18-21,Basic,Laptop,Casual Scroller
2991,18-21,Free,Mobile,Casual Scroller
2992,26-30,Premium,Laptop,Weekend Binger
2993,22-25,Premium,TV,Premium Loyalist
2994,22-25,Premium,Mobile,Casual Scroller
2995,22-25,Premium,Laptop,Weekend Binger
2996,18-21,Basic,Laptop,Weekend Binger
2997,18-21,Free,TV,Weekend Binger
2998,18-21,Premium,Mobile,Weekend Binger
2999,18-21,Basic,Mobile,Weekend Binger
3000,18-21,Free,Mobile,Weekend Binger
3001,22-25,Basic,Mobile,Premium Loyalist
3002,18-21,Basic,TV,Weekend Binger
3003,18-21,Premium,Mobile,Weekend Binger
3004,18-21,Basic,Mobile,Casual Scroller
3005,18-21,Premium,Laptop,Weekend Binger
3006,22-25,Basic,TV,Weekend Binger
3007,18-21,Basic,Mobile,Casual Scroller
3008,18-21,Basic,Mobile,Casual Scroller
3009,18-21,Basic,Laptop,Casual Scroller
3010,18-21,Basic,Mobile,Premium Loyalist
3011,22-25,Basic,Laptop,Casual Scroller
3012,18-21,Basic,Mobile,Weekend Binger
3013,22-25,Basic,Mobile,Weekend Binger
3014,18-21,Basic,Laptop,Weekend Binger
3015,22-25,Premium,Mobile,Weekend Binger
3016,18-21,Basic,Laptop,Casual Scroller
3017,22-25,Premium,Mobile,Premium Loyalist
3018,18-21,Premium,Mobile,Weekend Binger
3019,22-25,Basic,Mobile,Casual Scroller
3020,22-25,Premium,TV,Casual Scroller
3021,22-25,Premium,Laptop,Casual Scroller
3022,22-25,Premium,Laptop,Weekend Binger
3023,18-21,Basic,Mobile,Weekend Binger
3024,18-21,Basic,Laptop,Weekend Binger
3025,18-21,Premium,Mobile,Casual Scroller
3026,22-25,Free,Mobile,Casual Scroller
3027,22-25,Free,Mobile,Casual Scroller
3028,22-25,Free,Mobile,Weekend Binger
3029,18-21,Premium,Laptop,Weekend Binger
3030,18-21,Free,TV,Weekend Binger
3031,22-25,Premium,Mobile,Casual Scroller
3032,18-21,Basic,Mobile,Weekend Binger
3033,26-30,Basic,TV,Weekend Binger
3034,22-25,Premium,Mobile,Weekend Binger
3035,18-21,Basic,Laptop,Weekend Binger
3036,26-30,Free,Mobile,Weekend Binger
3037,22-25,Basic,Mobile,Weekend Binger
3038,18-21,Free,Mobile,Casual Scroller
3039,22-25,Basic,Mobile,Casual Scroller
3040,26-30,Basic,Mobile,Weekend Binger
3041,18-21,Premium,Mobile,Weekend Binger
3042,22-25,Premium,Laptop,Weekend Binger
3043,26-30,Basic,Mobile,Casual Scroller
3044,22-25,Basic,TV,Weekend Binger
3045,18-21,Basic,TV,Weekend Binger
3046,22-25,Premium,Mobile,Casual Scroller
3047,22-25,Premium,Laptop,Casual Scroller
3048,18-21,Basic,TV,Premium Loyalist
3049,18-21,Premium,Mobile,Casual Scroller
