user_id,content_id,watch_minutes,session_date,is_binge,show_id,primary_genre,content_category,is_mature,age_group,subscription_type,preferred_device,user_persona
4337,s7162,49,2025-02-12,0,s7162,Dramas,Short-form,False,22-25,Basic,Mobile,Weekend Binger
874,s5609,72,2025-01-02,0,s5609,International TV Shows,Binge-worthy,False,18-21,Premium,Laptop,Weekend Binger
902,s7473,158,2025-11-07,1,s7473,Action & Adventure,Short-form,True,22-25,Basic,Mobile,Weekend Binger
4473,s1369,53,2025-12-09,0,s1369,Action & Adventure,Short-form,True,26-30,Basic,Mobile,Weekend Binger
4669,s8704,74,2025-03-22,0,s8704,Dramas,Short-form,True,22-25,Premium,Mobile,Premium Loyalist
3751,s6659,121,2025-07-21,1,s6659,Kids' TV,Binge-worthy,False,26-30,Free,Laptop,Premium Loyalist
3794,s319,24,2025-10-28,0,s319,Documentaries,Short-form,True,18-21,Free,Mobile,Premium Loyalist
4387,s3380,86,2025-02-27,0,s3380,Horror Movies,Short-form,True,18-21,Premium,Mobile,Weekend Binger
445,s3817,160,2025-06-23,1,s3817,Dramas,Short-form,True,22-25,Premium,TV,Weekend Binger
4051,s7719,13,2025-01-12,0,s7719,Reality TV,Binge-worthy,False,18-21,Basic,Mobile,Casual Scroller
2501,s7292,14,2025-09-14,0,s7292,Kids' TV,Binge-worthy,False,26-30,Basic,Laptop,Casual Scroller
3487,s6384,40,2025-02-03,0,s6384,Children & Family Movies,Short-form,False,18-21,Basic,Mobile,Weekend Binger
2670,s200,35,2025-06-07,0,s200,Comedies,Short-form,False,22-25,Premium,Mobile,Casual Scroller
180,s4593,57,2025-08-22,0,s4593,Action & Adventure,Short-form,False,18-21,Basic,Laptop,Casual Scroller
169,s1933,134,2025-02-12,1,s1933,Documentaries,Short-form,True,22-25,Basic,Mobile,Premium Loyalist
606,s45,65,2025-06-03,0,s45,Action & Adventure,Short-form,False,22-25,Premium,Mobile,Weekend Binger
2989,s470,21,2025-09-20,0,s470,Dramas,Short-form,True,22-25,Basic,Mobile,Casual Scroller
4721,s6382,74,2025-04-28,0,s6382,TV Comedies,Binge-worthy,False,18-21,Basic,TV,Weekend Binger
1183,s6236,56,2025-09-09,0,s6236,Children & Family Movies,Short-form,False,26-30,Basic,Mobile,Premium Loyalist
1145,s3152,132,2025-02-14,1,s3152,Comedies,Short-form,True,22-25,Premium,Mobile,Weekend Binger
2160,s154,125,2025-12-16,1,s154,Kids' TV,Binge-worthy,False,22-25,Basic,Mobile,Weekend Binger
3430,s3012,170,2025-10-24,1,s3012,Docuseries,Binge-worthy,True,22-25,Premium,Mobile,Casual Scroller
2981,s7324,125,2025-10-17,1,s7324,Documentaries,Short-form,False,18-21,Free,Mobile,Weekend Binger
3095,s5983,62,2025-12-27,0,s5983,Documentaries,Short-form,True,18-21,Free,Mobile,Casual Scroller
1212,s1878,56,2025-01-15,0,s1878,Crime TV Shows,Binge-worthy,False,18-21,Premium,Laptop,Weekend Binger
840,s6774,90,2025-02-18,0,s6774,Docuseries,Binge-worthy,False,22-25,Free,Mobile,Casual Scroller
2840,s6864,17,2025-01-16,0,s6864,Dramas,Short-form,True,22-25,Basic,TV,Casual Scroller
1127,s1138,31,2025-03-31,0,s1138,Action & Adventure,Short-form,False,18-21,Basic,Laptop,Casual Scroller
2888,s6378,120,2025-01-17,0,s6378,Comedies,Short-form,False,26-30,Premium,Laptop,Weekend Binger
4824,s1245,104,2025-10-04,0,s1245,Action & Adventure,Short-form,False,18-21,Basic,Mobile,Casual Scroller
3115,s3153,92,2025-05-30,0,s3153,Comedies,Short-form,True,18-21,Basic,Mobile,Casual Scroller
4474,s1033,139,2025-09-21,1,s1033,International TV Shows,Binge-worthy,False,26-30,Basic,Laptop,Casual Scroller
1826,s1997,51,2025-09-13,0,s1997,Dramas,Short-form,True,26-30,Free,Mobile,Premium Loyalist
1705,s8034,51,2025-07-09,0,s8034,Action & Adventure,Short-form,True,18-21,Premium,Mobile,Weekend Binger
38,s4739,156,2025-03-29,1,s4739,Docuseries,Binge-worthy,False,18-21,Premium,TV,Casual Scroller
682,s3747,175,2025-02-22,1,s3747,Crime TV Shows,Binge-worthy,True,22-25,Basic,Mobile,Premium Loyalist
976,s710,99,2025-05-15,0,s710,International TV Shows,Binge-worthy,True,26-30,Free,Laptop,Casual Scroller
3813,s71,49,2025-01-28,0,s71,International TV Shows,Binge-worthy,True,22-25,Premium,Mobile,Casual Scroller
1702,s3145,60,2025-08-20,0,s3145,Comedies,Short-form,True,18-21,Premium,Laptop,Casual Scroller
3732,s1701,48,2025-03-06,0,s1701,Thrillers,Short-form,False,22-25,Basic,Mobile,Weekend Binger
2339,s5394,66,2025-05-01,0,s5394,International TV Shows,Binge-worthy,False,26-30,Basic,Mobile,Casual Scroller
2994,s6790,144,2025-06-10,1,s6790,Documentaries,Short-form,False,22-25,Premium,Mobile,Casual Scroller
888,s6843,7,2025-12-16,0,s6843,Action & Adventure,Short-form,False,22-25,Free,Laptop,Premium Loyalist
3720,s5720,119,2025-02-13,0,s5720,Action & Adventure,Short-form,False,18-21,Basic,Mobile,Weekend Binger
461,s509,53,2025-10-15,0,s509,Dramas,Short-form,True,22-25,Free,Mobile,Casual Scroller
2182,s7909,73,2025-08-27,0,s7909,Docuseries,Binge-worthy,False,22-25,Basic,Mobile,Weekend Binger
548,s2978,21,2025-10-30,0,s2978,International TV Shows,Binge-worthy,False,18-21,Premium,Mobile,Casual Scroller
3988,s2356,76,2025-10-07,0,s2356,Documentaries,Short-form,True,18-21,Basic,Laptop,Premium Loyalist
1489,s1822,170,2025-03-02,1,s1822,Dramas,Short-form,True,26-30,Premium,Mobile,Weekend Binger
388,s2100,11,2025-01-03,0,s2100,TV Dramas,Binge-worthy,True,18-21,Basic,Mobile,Casual Scroller
554,s1479,102,2025-12-29,0,s1479,International TV Shows,Binge-worthy,True,18-21,Premium,Mobile,Weekend Binger
1612,s2077,10,2025-11-16,0,s2077,Children & Family Movies,Short-form,False,22-25,Premium,Laptop,Casual Scroller
3576,s8657,113,2025-01-03,0,s8657,Documentaries,Short-form,True,18-21,Free,Laptop,Casual Scroller
3599,s1598,149,2025-12-17,1,s1598,Children & Family Movies,Short-form,False,26-30,Basic,TV,Casual Scroller
841,s4106,157,2025-05-19,1,s4106,Docuseries,Binge-worthy,True,18-21,Free,Mobile,Casual Scroller
950,s2252,35,2025-01-11,0,s2252,Crime TV Shows,Binge-worthy,True,26-30,Free,Laptop,Casual Scroller
3847,s2697,23,2025-03-03,0,s2697,Crime TV Shows,Binge-worthy,True,18-21,Free,Mobile,Casual Scroller
1341,s1823,89,2025-05-07,0,s1823,Classic Movies,Short-form,True,22-25,Premium,Laptop,Weekend Binger
3139,s274,71,2025-09-26,0,s274,Crime TV Shows,Binge-worthy,True,26-30,Premium,Mobile,Casual Scroller
2117,s2881,97,2025-09-05,0,s2881,TV Comedies,Binge-worthy,True,18-21,Premium,Mobile,Weekend Binger
3067,s755,179,2025-09-22,1,s755,Dramas,Short-form,True,18-21,Basic,Mobile,Casual Scroller
4862,s6139,162,2025-07-24,1,s6139,Documentaries,Short-form,True,18-21,Basic,TV,Casual Scroller
4213,s242,33,2025-04-14,0,s242,TV Dramas,Binge-worthy,False,22-25,Basic,Mobile,Casual Scroller
3052,s2233,26,2025-09-21,0,s2233,Thrillers,Short-form,False,22-25,Basic,TV,Casual Scroller
1061,s2292,35,2025-03-14,0,s2292,Comedies,Short-form,False,18-21,Premium,Laptop,Casual Scroller
918,s7415,158,2025-02-18,1,s7415,Documentaries,Short-form,False,18-21,Premium,Mobile,Premium Loyalist
2721,s6248,118,2025-01-15,0,s6248,Comedies,Short-form,True,22-25,Basic,Mobile,Weekend Binger
4648,s5618,45,2025-05-15,0,s5618,Action & Adventure,Short-form,False,22-25,Premium,Laptop,Casual Scroller
4084,s1644,58,2025-06-09,0,s1644,International Movies,Short-form,True,18-21,Premium,Laptop,Weekend Binger
130,s3685,119,2025-06-11,0,s3685,International TV Shows,Binge-worthy,True,18-21,Basic,Mobile,Premium Loyalist
3534,s3330,110,2025-04-10,0,s3330,Dramas,Short-form,True,18-21,Free,Laptop,Casual Scroller
4802,s4429,66,2025-08-12,0,s4429,International Movies,Short-form,False,18-21,Free,TV,Premium Loyalist
399,s7486,41,2025-12-05,0,s7486,British TV Shows,Binge-worthy,False,18-21,Basic,TV,Weekend Binger
1750,s4793,34,2025-09-14,0,s4793,Dramas,Short-form,False,18-21,Free,Mobile,Weekend Binger
2653,s1184,40,2025-02-01,0,s1184,International Movies,Short-form,False,18-21,Premium,Mobile,Casual Scroller
167,s4475,96,2025-10-02,0,s4475,Comedies,Short-form,False,22-25,Premium,Mobile,Weekend Binger
4112,s8097,152,2025-12-18,1,s8097,Documentaries,Short-form,False,18-21,Basic,Laptop,Casual Scroller
4073,s8012,175,2025-02-03,1,s8012,Documentaries,Short-form,True,22-25,Free,TV,Premium Loyalist
1822,s8397,34,2025-01-07,0,s8397,Dramas,Short-form,True,26-30,Premium,Mobile,Casual Scroller
1951,s915,179,2025-01-10,1,s915,Documentaries,Short-form,True,18-21,Premium,Mobile,Casual Scroller
2069,s4533,43,2025-11-03,0,s4533,Horror Movies,Short-form,True,26-30,Premium,Mobile,Weekend Binger
786,s2926,61,2025-09-21,0,s2926,Comedies,Short-form,False,26-30,Basic,Laptop,Weekend Binger
2553,s6779,41,2025-12-30,0,s6779,Dramas,Short-form,True,22-25,Basic,Mobile,Weekend Binger
2818,s1433,17,2025-03-03,0,s1433,Anime Series,Binge-worthy,False,18-21,Free,TV,Casual Scroller
4730,s7243,14,2025-01-10,0,s7243,Action & Adventure,Short-form,False,22-25,Basic,Mobile,Premium Loyalist
4161,s3525,177,2025-09-14,1,s3525,British TV Shows,Binge-worthy,True,18-21,Premium,Mobile,Casual Scroller
1473,s943,123,2025-09-22,1,s943,Dramas,Short-form,True,18-21,Free,Mobile,Casual Scroller
605,s922,111,2025-02-25,0,s922,Crime TV Shows,Binge-worthy,True,18-21,Basic,Laptop,Casual Scroller
1202,s2934,87,2025-07-05,0,s2934,Horror Movies,Short-form,False,22-25,Basic,Mobile,Casual Scroller
4608,s2684,150,2025-10-16,1,s2684,Comedies,Short-form,False,18-21,Premium,TV,Casual Scroller
1368,s6455,78,2025-09-01,0,s6455,Dramas,Short-form,False,18-21,Free,Mobile,Premium Loyalist
2378,s6567,88,2025-06-27,0,s6567,Dramas,Short-form,True,18-21,Basic,Mobile,Casual Scroller
4477,s5199,49,2025-07-29,0,s5199,Dramas,Short-form,False,26-30,Free,Mobile,Casual Scroller
4139,s4598,42,2025-05-04,0,s4598,Action & Adventure,Short-form,False,26-30,Premium,Mobile,Casual Scroller
2237,s5129,170,2025-09-30,1,s5129,International TV Shows,Binge-worthy,False,18-21,Basic,Mobile,Casual Scroller
511,s2516,128,2025-11-30,1,s2516,Stand-Up Comedy & Talk Shows,Binge-worthy,True,22-25,Basic,Laptop,Weekend Binger
4262,s6729,18,2025-03-15,0,s6729,Crime TV Shows,Binge-worthy,False,22-25,Premium,TV,Casual Scroller
1160,s6766,91,2025-11-16,0,s6766,Action & Adventure,Short-form,True,26-30,Premium,TV,Premium Loyalist
553,s5931,12,2025-09-29,0,s5931,Documentaries,Short-form,False,18-21,Premium,Mobile,Weekend Binger
2693,s56,27,2025-04-25,0,s56,Reality TV,Binge-worthy,False,22-25,Basic,Laptop,Casual Scroller
2986,s1545,35,2025-09-15,0,s1545,Dramas,Short-form,True,22-25,Premium,Mobile,Casual Scroller
507,s7869,133,2025-07-15,1,s7869,Dramas,Short-form,True,18-21,Premium,Laptop,Casual Scroller
3246,s1185,11,2025-11-03,0,s1185,Action & Adventure,Short-form,False,22-25,Premium,Mobile,Premium Loyalist
920,s1107,33,2025-05-05,0,s1107,Action & Adventure,Short-form,True,26-30,Premium,Mobile,Casual Scroller
1299,s6456,164,2025-02-27,1,s6456,International TV Shows,Binge-worthy,False,22-25,Basic,Mobile,Weekend Binger
4984,s4270,141,2025-07-08,1,s4270,International TV Shows,Binge-worthy,False,18-21,Premium,Mobile,Casual Scroller
1086,s6478,95,2025-03-17,0,s6478,Docuseries,Binge-worthy,True,22-25,Premium,Laptop,Weekend Binger
1074,s5258,13,2025-09-23,0,s5258,British TV Shows,Binge-worthy,False,26-30,Basic,TV,Casual Scroller
3601,s6154,26,2025-06-03,0,s6154,Children & Family Movies,Short-form,False,18-21,Premium,Laptop,Casual Scroller
3412,s6946,164,2025-06-25,1,s6946,Horror Movies,Short-form,True,18-21,Premium,Mobile,Weekend Binger
476,s3383,13,2025-12-26,0,s3383,TV Action & Adventure,Binge-worthy,True,22-25,Premium,Mobile,Weekend Binger
2427,s8446,163,2025-02-01,1,s8446,Action & Adventure,Short-form,False,18-21,Basic,Mobile,Weekend Binger
3025,s7190,66,2025-10-29,0,s7190,Comedies,Short-form,False,18-21,Premium,Mobile,Casual Scroller
4736,s4975,108,2025-12-09,0,s4975,Dramas,Short-form,True,18-21,Basic,Laptop,Weekend Binger
778,s5084,154,2025-06-20,1,s5084,Dramas,Short-form,False,26-30,Premium,Laptop,Casual Scroller
864,s2088,125,2025-01-29,1,s2088,Action & Adventure,Short-form,True,26-30,Free,Laptop,Casual Scroller
3044,s3142,108,2025-02-09,0,s3142,Dramas,Short-form,False,22-25,Basic,TV,Weekend Binger
817,s1148,179,2025-08-15,1,s1148,Documentaries,Short-form,True,22-25,Premium,Laptop,Weekend Binger
2386,s7318,104,2025-03-31,0,s7318,Children & Family Movies,Short-form,False,18-21,Basic,Mobile,Casual Scroller
3155,s694,113,2025-10-14,0,s694,Comedies,Short-form,False,26-30,Free,Laptop,Casual Scroller
1941,s4702,143,2025-01-26,1,s4702,Comedies,Short-form,True,22-25,Premium,Laptop,Casual Scroller
1554,s1004,170,2025-05-15,1,s1004,International TV Shows,Binge-worthy,True,22-25,Basic,Mobile,Casual Scroller
1775,s424,28,2025-07-05,0,s424,Children & Family Movies,Short-form,False,18-21,Premium,Laptop,Casual Scroller
2303,s4039,67,2025-01-22,0,s4039,Comedies,Short-form,False,18-21,Free,Mobile,Weekend Binger
2616,s480,126,2025-08-23,1,s480,Horror Movies,Short-form,True,18-21,Premium,Mobile,Casual Scroller
3882,s2796,22,2025-04-16,0,s2796,Crime TV Shows,Binge-worthy,True,22-25,Premium,Mobile,Premium Loyalist
43,s2218,162,2025-04-10,1,s2218,Crime TV Shows,Binge-worthy,True,22-25,Basic,Mobile,Weekend Binger
422,s362,81,2025-04-19,0,s362,TV Dramas,Binge-worthy,False,22-25,Free,Mobile,Casual Scroller
3207,s1789,140,2025-10-11,1,s1789,Horror Movies,Short-form,True,18-21,Premium,Mobile,Premium Loyalist
2123,s155,173,2025-07-17,1,s155,Anime Series,Binge-worthy,True,22-25,Basic,Laptop,Premium Loyalist
3641,s1461,178,2025-09-27,1,s1461,International TV Shows,Binge-worthy,True,22-25,Basic,Mobile,Weekend Binger
1829,s1929,29,2025-03-27,0,s1929,Anime Series,Binge-worthy,True,22-25,Premium,TV,Casual Scroller
984,s7829,119,2025-04-16,0,s7829,International TV Shows,Binge-worthy,False,18-21,Premium,Mobile,Weekend Binger
4209,s4291,102,2025-01-15,0,s4291,Kids' TV,Binge-worthy,False,18-21,Free,Mobile,Casual Scroller
4909,s3466,119,2025-09-16,0,s3466,Dramas,Short-form,False,18-21,Basic,TV,Premium Loyalist
1592,s4554,129,2025-01-20,1,s4554,British TV Shows,Binge-worthy,True,22-25,Basic,Laptop,Weekend Binger
2055,s6667,115,2025-10-30,0,s6667,Dramas,Short-form,False,26-30,Basic,Mobile,Weekend Binger
2477,s2599,25,2025-04-10,0,s2599,Anime Series,Binge-worthy,False,26-30,Premium,TV,Premium Loyalist
4459,s3995,6,2025-09-07,0,s3995,International Movies,Short-form,False,26-30,Free,Mobile,Casual Scroller
4892,s7449,24,2025-05-26,0,s7449,Comedies,Short-form,True,22-25,Basic,Mobile,Premium Loyalist
2901,s3522,134,2025-11-05,1,s3522,International TV Shows,Binge-worthy,True,18-21,Free,Mobile,Weekend Binger
2885,s7389,142,2025-01-18,1,s7389,Dramas,Short-form,False,22-25,Premium,Laptop,Casual Scroller
3106,s2278,132,2025-01-08,1,s2278,Dramas,Short-form,False,22-25,Premium,Laptop,Premium Loyalist
157,s1867,175,2025-07-23,1,s1867,Dramas,Short-form,False,18-21,Basic,Mobile,Weekend Binger
1582,s4346,145,2025-05-16,1,s4346,Action & Adventure,Short-form,True,18-21,Basic,Mobile,Casual Scroller
2593,s1085,52,2025-02-20,0,s1085,Anime Series,Binge-worthy,False,18-21,Basic,Laptop,Casual Scroller
165,s6296,91,2025-04-27,0,s6296,International TV Shows,Binge-worthy,False,26-30,Basic,TV,Casual Scroller
3639,s7327,93,2025-02-07,0,s7327,Action & Adventure,Short-form,True,18-21,Basic,TV,Premium Loyalist
4558,s8644,179,2025-01-11,1,s8644,Documentaries,Short-form,False,22-25,Free,Mobile,Casual Scroller
4546,s3504,32,2025-03-10,0,s3504,British TV Shows,Binge-worthy,True,18-21,Basic,Mobile,Casual Scroller
3393,s2321,105,2025-08-11,0,s2321,Anime Series,Binge-worthy,False,18-21,Basic,TV,Weekend Binger
4884,s6605,177,2025-02-02,1,s6605,Action & Adventure,Short-form,False,18-21,Premium,Mobile,Premium Loyalist
1864,s7191,69,2025-02-02,0,s7191,Dramas,Short-form,False,18-21,Premium,Mobile,Weekend Binger
714,s6915,29,2025-08-12,0,s6915,Comedies,Short-form,False,22-25,Basic,Laptop,Premium Loyalist
3469,s5,168,2025-03-27,1,s5,International TV Shows,Binge-worthy,True,18-21,Basic,Mobile,Casual Scroller
86,s261,128,2025-11-06,1,s261,Crime TV Shows,Binge-worthy,True,22-25,Premium,Mobile,Weekend Binger
2943,s2663,119,2025-05-25,0,s2663,TV Comedies,Binge-worthy,True,18-21,Basic,Mobile,Weekend Binger
3125,s7716,157,2025-08-29,1,s7716,Comedies,Short-form,True,18-21,Premium,Mobile,Premium Loyalist
1653,s1105,33,2025-09-09,0,s1105,Children & Family Movies,Short-form,False,18-21,Free,Mobile,Weekend Binger
3087,s73,135,2025-05-04,1,s73,British TV Shows,Binge-worthy,True,26-30,Premium,Laptop,Weekend Binger
255,s4908,92,2025-06-06,0,s4908,Children & Family Movies,Short-form,False,22-25,Free,Laptop,Casual Scroller
2037,s4338,138,2025-09-21,1,s4338,Comedies,Short-form,False,22-25,Free,Mobile,Casual Scroller
157,s8396,112,2025-11-26,0,s8396,Children & Family Movies,Short-form,False,18-21,Basic,Mobile,Weekend Binger
1261,s3165,156,2025-12-19,1,s3165,Dramas,Short-form,False,18-21,Free,Laptop,Casual Scroller
2713,s446,80,2025-10-15,0,s446,Dramas,Short-form,True,18-21,Basic,TV,Weekend Binger
32,s7135,147,2025-11-01,1,s7135,Documentaries,Short-form,False,18-21,Premium,Mobile,Weekend Binger
4103,s5589,97,2025-05-01,0,s5589,Dramas,Short-form,True,26-30,Basic,TV,Weekend Binger
4192,s2916,17,2025-12-12,0,s2916,Comedies,Short-form,False,18-21,Basic,Mobile,Casual Scroller
4354,s6399,13,2025-06-28,0,s6399,British TV Shows,Binge-worthy,False,18-21,Premium,Mobile,Weekend Binger
3955,s5678,105,2025-12-05,0,s5678,International TV Shows,Binge-worthy,True,22-25,Free,Mobile,Weekend Binger
1001,s6315,101,2025-10-26,0,s6315,Dramas,Short-form,False,26-30,Basic,Mobile,Weekend Binger
2471,s5683,143,2025-03-22,1,s5683,Action & Adventure,Short-form,False,22-25,Basic,Mobile,Weekend Binger
557,s6896,139,2025-02-17,1,s6896,Docuseries,Binge-worthy,False,22-25,Basic,Laptop,Weekend Binger
4899,s8226,150,2025-12-04,1,s8226,Children & Family Movies,Short-form,False,18-21,Premium,Mobile,Premium Loyalist
2012,s8566,25,2025-07-03,0,s8566,Documentaries,Short-form,False,22-25,Basic,TV,Premium Loyalist
4493,s2252,174,2025-11-08,1,s2252,Crime TV Shows,Binge-worthy,True,22-25,Basic,Mobile,Premium Loyalist
4636,s990,74,2025-05-21,0,s990,Comedies,Short-form,True,18-21,Basic,Mobile,Casual Scroller
1625,s5557,53,2025-05-18,0,s5557,Dramas,Short-form,True,26-30,Free,Mobile,Casual Scroller
4733,s5678,174,2025-09-21,1,s5678,International TV Shows,Binge-worthy,True,18-21,Basic,Laptop,Premium Loyalist
1961,s2905,129,2025-09-16,1,s2905,Dramas,Short-form,True,22-25,Free,TV,Weekend Binger
4797,s7939,116,2025-12-15,0,s7939,Dramas,Short-form,False,22-25,Basic,Laptop,Premium Loyalist
1698,s5762,60,2025-01-21,0,s5762,Children & Family Movies,Short-form,False,18-21,Basic,Mobile,Weekend Binger
640,s1265,75,2025-12-09,0,s1265,Comedies,Short-form,True,18-21,Premium,Laptop,Weekend Binger
582,s8387,85,2025-04-25,0,s8387,Comedies,Short-form,True,18-21,Premium,Mobile,Casual Scroller
2880,s8480,173,2025-02-12,1,s8480,Documentaries,Short-form,False,22-25,Basic,Mobile,Weekend Binger
3497,s3175,24,2025-08-02,0,s3175,International TV Shows,Binge-worthy,True,18-21,Basic,Laptop,Weekend Binger
2260,s5644,52,2025-05-24,0,s5644,Children & Family Movies,Short-form,False,22-25,Basic,Mobile,Weekend Binger
1398,s5635,160,2025-06-09,1,s5635,International Movies,Short-form,True,22-25,Basic,Mobile,Weekend Binger
4217,s7600,143,2025-09-09,1,s7600,Children & Family Movies,Short-form,False,22-25,Premium,Mobile,Casual Scroller
3062,s2564,69,2025-10-02,0,s2564,Children & Family Movies,Short-form,False,18-21,Basic,Laptop,Casual Scroller
736,s1601,118,2025-04-20,0,s1601,Children & Family Movies,Short-form,False,18-21,Basic,TV,Weekend Binger
473,s4367,166,2025-05-09,1,s4367,Crime TV Shows,Binge-worthy,True,18-21,Free,Mobile,Premium Loyalist
4645,s3541,129,2025-11-19,1,s3541,Docuseries,Binge-worthy,False,22-25,Premium,Laptop,Casual Scroller
3152,s2991,78,2025-05-18,0,s2991,International Movies,Short-form,True,18-21,Free,Mobile,Weekend Binger
679,s8334,73,2025-08-23,0,s8334,Action & Adventure,Short-form,True,18-21,Basic,Mobile,Weekend Binger
4076,s5824,36,2025-12-07,0,s5824,British TV Shows,Binge-worthy,False,18-21,Premium,Mobile,Casual Scroller
4659,s4055,114,2025-04-15,0,s4055,Docuseries,Binge-worthy,True,22-25,Basic,Mobile,Casual Scroller
4894,s4745,50,2025-08-04,0,s4745,Anime Series,Binge-worthy,True,22-25,Premium,Mobile,Casual Scroller
1793,s7405,98,2025-05-01,0,s7405,Docuseries,Binge-worthy,False,22-25,Premium,Mobile,Premium Loyalist
1998,s1296,46,2025-05-04,0,s1296,Comedies,Short-form,True,18-21,Premium,Mobile,Casual Scroller
4861,s3549,104,2025-11-03,0,s3549,Comedies,Short-form,True,22-25,Premium,Mobile,Weekend Binger
3341,s3966,15,2025-06-05,0,s3966,TV Comedies,Binge-worthy,True,18-21,Premium,Mobile,Casual Scroller
4554,s6124,133,2025-08-22,1,s6124,Thrillers,Short-form,True,22-25,Basic,Mobile,Weekend Binger
3870,s5614,103,2025-06-23,0,s5614,Comedies,Short-form,True,26-30,Premium,Laptop,Casual Scroller
1317,s7055,17,2025-04-22,0,s7055,Reality TV,Binge-worthy,False,18-21,Premium,Mobile,Premium Loyalist
3439,s4712,115,2025-12-11,0,s4712,International TV Shows,Binge-worthy,False,22-25,Basic,Mobile,Casual Scroller
2903,s5633,24,2025-06-30,0,s5633,Dramas,Short-form,True,18-21,Basic,Mobile,Weekend Binger
2542,s771,119,2025-08-04,0,s771,Documentaries,Short-form,False,22-25,Basic,TV,Casual Scroller
2352,s7812,59,2025-03-13,0,s7812,Dramas,Short-form,False,18-21,Free,TV,Weekend Binger
1819,s3005,48,2025-01-11,0,s3005,Comedies,Short-form,False,18-21,Basic,Mobile,Weekend Binger
1839,s1357,48,2025-12-12,0,s1357,TV Comedies,Binge-worthy,False,22-25,Basic,Mobile,Weekend Binger
4154,s1609,127,2025-02-18,1,s1609,Action & Adventure,Short-form,False,22-25,Basic,Laptop,Weekend Binger
1254,s5742,92,2025-11-12,0,s5742,International TV Shows,Binge-worthy,True,18-21,Premium,Mobile,Weekend Binger
1222,s7989,55,2025-02-04,0,s7989,Dramas,Short-form,False,18-21,Premium,Mobile,Weekend Binger
2551,s6239,148,2025-02-20,1,s6239,Children & Family Movies,Short-form,False,26-30,Basic,Laptop,Casual Scroller
345,s4921,85,2025-04-07,0,s4921,Comedies,Short-form,True,22-25,Premium,Mobile,Weekend Binger
1868,s5298,51,2025-12-17,0,s5298,International TV Shows,Binge-worthy,False,22-25,Premium,Mobile,Casual Scroller
1351,s4726,178,2025-01-10,1,s4726,Dramas,Short-form,True,22-25,Premium,Mobile,Casual Scroller
4909,s4099,94,2025-10-04,0,s4099,Dramas,Short-form,True,18-21,Basic,TV,Premium Loyalist
4154,s5968,40,2025-06-17,0,s5968,Sports Movies,Short-form,False,22-25,Basic,Laptop,Weekend Binger
4281,s4547,52,2025-04-17,0,s4547,Comedies,Short-form,True,18-21,Basic,Mobile,Weekend Binger
1549,s2635,99,2025-04-18,0,s2635,Comedies,Short-form,False,18-21,Basic,Mobile,Casual Scroller
1510,s7886,14,2025-06-12,0,s7886,Dramas,Short-form,True,22-25,Basic,Mobile,Casual Scroller
2733,s3478,153,2025-08-22,1,s3478,Crime TV Shows,Binge-worthy,True,26-30,Premium,Mobile,Casual Scroller
2397,s2106,133,2025-06-25,1,s2106,TV Comedies,Binge-worthy,True,18-21,Basic,Mobile,Weekend Binger
17,s1451,42,2025-02-28,0,s1451,Stand-Up Comedy,Short-form,True,18-21,Basic,TV,Casual Scroller
4964,s2718,118,2025-09-19,0,s2718,Children & Family Movies,Short-form,False,26-30,Basic,Mobile,Weekend Binger
3659,s5256,76,2025-10-06,0,s5256,Dramas,Short-form,False,22-25,Basic,Mobile,Premium Loyalist
4463,s2975,115,2025-07-27,0,s2975,International TV Shows,Binge-worthy,True,18-21,Basic,Mobile,Weekend Binger
3501,s2547,157,2025-11-04,1,s2547,Crime TV Shows,Binge-worthy,True,26-30,Free,Mobile,Premium Loyalist
399,s2672,169,2025-04-20,1,s2672,Dramas,Short-form,True,18-21,Basic,TV,Weekend Binger
2558,s4372,166,2025-08-21,1,s4372,Kids' TV,Binge-worthy,False,18-21,Premium,Mobile,Casual Scroller
219,s4799,75,2025-05-13,0,s4799,Crime TV Shows,Binge-worthy,False,18-21,Premium,Mobile,Premium Loyalist
3052,s178,114,2025-12-25,0,s178,Action & Adventure,Short-form,False,22-25,Basic,TV,Casual Scroller
2767,s3597,84,2025-08-24,0,s3597,Documentaries,Short-form,True,22-25,Basic,Laptop,Weekend Binger
2699,s4118,173,2025-04-14,1,s4118,Documentaries,Short-form,False,22-25,Basic,Laptop,Premium Loyalist
4256,s1238,87,2025-09-16,0,s1238,Comedies,Short-form,False,26-30,Basic,Mobile,Casual Scroller
1061,s8203,109,2025-06-20,0,s8203,Documentaries,Short-form,True,18-21,Premium,Laptop,Casual Scroller
3911,s2700,71,2025-03-19,0,s2700,International TV Shows,Binge-worthy,True,26-30,Free,Mobile,Premium Loyalist
3920,s1636,86,2025-03-26,0,s1636,Children & Family Movies,Short-form,False,22-25,Premium,Mobile,Weekend Binger
786,s3889,174,2025-06-01,1,s3889,Comedies,Short-form,True,26-30,Basic,Laptop,Weekend Binger
1379,s8044,73,2025-01-26,0,s8044,Comedies,Short-form,True,18-21,Basic,Mobile,Premium Loyalist
3419,s5385,177,2025-05-09,1,s5385,International TV Shows,Binge-worthy,False,22-25,Premium,Laptop,Premium Loyalist
4857,s8251,20,2025-12-10,0,s8251,British TV Shows,Binge-worthy,False,18-21,Basic,Mobile,Weekend Binger
